Date,open,high,low,close,volume
1660983300,0.0704178,0.0704178,0.0702495,0.0703875,106475.77857134
1660984200,0.0703,0.0703,0.0701271,0.0702046,4965.17823441
1660985100,0.070294,0.070294,0.070106,0.070106,91164.5543178
1660986000,0.0701975,0.0704013,0.0701062,0.0701062,85510.98136396
1660986900,0.0701021,0.0703296,0.0700853,0.0703296,100571.0439867
1660987800,0.0702195,0.0704784,0.0702195,0.0704784,1271.0
1660988700,0.0704779,0.0704779,0.0704779,0.0704779,100.0
1660989600,0.0703917,0.0703917,0.0701105,0.0702343,8428.64906493
1660990500,0.070118,0.07015,0.0701144,0.07015,17597.57882223
1660991400,0.0701111,0.0701111,0.0697896,0.0699041,9475.06802908
1660992300,0.0699651,0.0703344,0.0699651,0.0703344,10973.05504836
1660993200,0.0701572,0.0702632,0.0701441,0.0701441,8198.33727855
1660994100,0.0700566,0.0702575,0.0700566,0.0702394,8434.59044267
1660995000,0.0702463,0.070247,0.0700899,0.0701794,59348.09273182
1660995900,0.0702116,0.0702116,0.0700265,0.0700501,5920.02279571
1660996800,0.0699357,0.0699426,0.0696913,0.069843,44987.02380876
1660997700,0.0699256,0.0701574,0.0697243,0.0701574,15322.92601264
1660998600,0.0701395,0.0704302,0.0701395,0.0702989,70699.58549001
1660999500,0.0701041,0.0701269,0.07,0.07,23263.97543
1661000400,0.070003,0.070003,0.0697754,0.0699769,4325.86123854
1661001300,0.070012,0.070012,0.0699795,0.0699795,62319.789649269995
1661002200,0.0700005,0.0700005,0.069853,0.069853,41269.0
1661003100,0.0698509,0.0700994,0.0698509,0.0700994,3929.679594
1661004000,0.0702344,0.0702938,0.0700893,0.0702318,22237.7554407
1661004900,0.0702315,0.0702315,0.069981,0.069981,158552.69156723
1661005800,0.0698,0.0698,0.0695247,0.0697102,11610.63011976
1661006700,0.0698025,0.0698025,0.0696223,0.0697483,19888.97625146
1661007600,0.0696,0.0696,0.0693258,0.0693923,56175.27302364
1661008500,0.0694861,0.0694861,0.0690277,0.0690277,15358.632398239999
1661009400,0.0690514,0.0692905,0.0690514,0.0692252,6079.79
1661010300,0.0692654,0.0696179,0.0692601,0.0696179,9112.099666
1661011200,0.0695358,0.069644,0.0694582,0.0696193,33704.01150808
1661012100,0.0695964,0.0696754,0.0695964,0.0696754,395.47832954
1661013000,0.0693566,0.0693566,0.0690931,0.0692455,6951.54298641
1661013900,0.0693891,0.0693891,0.0689566,0.0689577,5095.72637566
1661014800,0.068909,0.068966,0.0685176,0.06865,669485.21466671
1661015700,0.0685,0.0686594,0.0682834,0.0686594,25699.581647
1661016600,0.0687629,0.0689283,0.0687629,0.0688222,12627.88856495
1661017500,0.0686391,0.0687652,0.0686391,0.0687103,65008.093128
1661018400,0.0687191,0.0689386,0.0687181,0.0689386,7101.36
1661019300,0.068978,0.0690863,0.0686777,0.0686896,42861.9760529
1661020200,0.0686444,0.0690575,0.0684555,0.0689422,12326.62768957
1661021100,0.0686054,0.0686628,0.068,0.0680996,11270.02027145
1661022000,0.0679725,0.0682009,0.067682,0.0677659,473961.25001751
1661022900,0.0678545,0.0684345,0.0678545,0.0681613,34738.71007919
1661023800,0.0679514,0.0681713,0.0677865,0.0681713,9409.47099713
1661024700,0.0682103,0.0687634,0.0682103,0.0686689,149607.90949081
1661025600,0.0685738,0.069249,0.0685738,0.069249,84447.823193
1661026500,0.0693393,0.0695,0.0692277,0.0695,37246.23317896
1661027400,0.06935,0.0696798,0.0692651,0.0693832,146546.83148712
1661028300,0.0692948,0.0693686,0.0682172,0.0682172,188893.37676771
1661029200,0.0683453,0.0693393,0.0681911,0.0693393,9464.36588334
1661030100,0.0694169,0.069785,0.0694169,0.0696818,667261.59814559
1661031000,0.0696939,0.0701636,0.0696939,0.0701409,203601.40521121
1661031900,0.0701409,0.0702893,0.0697646,0.0697646,23692.35968649
1661032800,0.0699576,0.0700319,0.0695247,0.0696021,34448.26524138
1661033700,0.069454,0.069454,0.0693988,0.0694058,25624.54698496
1661034600,0.0693412,0.0693412,0.0692145,0.0692145,10876.03107216
1661035500,0.069492,0.0696091,0.069492,0.0695876,56027.250639
1661036400,0.0692144,0.0692144,0.069,0.069,25467.930583120004
1661037300,0.0689903,0.0698386,0.0689903,0.0698386,16257.308809170001
1661038200,0.0696387,0.0697674,0.069079,0.0691733,95376.63980222
1661039100,0.069291,0.0694464,0.069291,0.0694284,4051.7791932699997
1661040000,0.0692748,0.0696539,0.0692748,0.0695155,12908.29592877
1661040900,0.0696747,0.0700117,0.0696747,0.0699284,5817.52388581
1661041800,0.069454,0.069454,0.0694284,0.0694284,179.84897441
1661042700,0.0692804,0.0692804,0.0688701,0.068886,50054.99111984
1661043600,0.0691777,0.0692275,0.0690885,0.0690885,626.272386
1661044500,0.0689786,0.0690209,0.0688269,0.0688269,10925.156030009999
1661045400,0.0691572,0.0694363,0.0691572,0.0694363,2238.18994878
1661046300,0.0693949,0.069695,0.0693949,0.069695,66178.63313897
1661047200,0.069521,0.069545,0.069521,0.069545,365.0
1661048100,0.0693764,0.0693764,0.0690325,0.0690939,126918.5856421
1661049000,0.0692121,0.0692121,0.0691167,0.0691196,4961.5807844
1661049900,0.0694288,0.0695201,0.0690824,0.0690824,93395.1605074
1661050800,0.069005,0.069005,0.0687092,0.0687301,8696.04699544
1661051700,0.0687366,0.0688306,0.0686971,0.0688306,13886.55986899
1661052600,0.0685451,0.0685451,0.068434,0.068434,35836.71795224
1661053500,0.0685437,0.0685437,0.0684219,0.0684219,3077.8
1661054400,0.0684552,0.0684552,0.068431,0.068431,614072.4015785999
1661055300,0.0685764,0.0685764,0.0684354,0.0685764,76360.74657973
1661056200,0.068824,0.068824,0.0686855,0.0688026,9314.35886667
1661057100,0.0686604,0.0686882,0.0685056,0.0685512,7871.675962249999
1661058000,0.0684952,0.0684952,0.0684913,0.0684913,32297.082471
1661058900,0.0684963,0.0684963,0.0684963,0.0684963,10000.0
1661059800,0.068847,0.068847,0.068847,0.068847,568.76225926
1661060700,0.0687203,0.0687203,0.0687028,0.0687028,2119.07228119
1661061600,0.0686053,0.0686053,0.0686053,0.0686053,1457.61333308
1661062500,0.0684878,0.0684878,0.0679725,0.0679725,17582.90507063
1661063400,0.0679414,0.0679414,0.0674719,0.0677349,70558.83628871999
1661064300,0.0677201,0.0677201,0.0675418,0.0675418,269.04658721
1661065200,0.0678824,0.0678824,0.0678824,0.0678824,297.69361138
1661066100,0.0677325,0.068071,0.067696,0.068071,4016.67779869
1661067000,0.068116,0.0682947,0.068116,0.0682889,20875.81550547
1661067900,0.068343,0.0686358,0.068343,0.0686358,67540.06971354
1661068800,0.0686461,0.0697819,0.0686461,0.0697423,61489.45832535
1661069700,0.0697601,0.0699398,0.069454,0.069454,4047.67050098
1661070600,0.0692333,0.0692333,0.069,0.0692144,35761.891659999994
1661071500,0.069199,0.0692122,0.0690823,0.0690823,84831.93808854
1661072400,0.0695204,0.0696754,0.0695204,0.0696528,35971.01637485
1661073300,0.0696726,0.0696726,0.0694144,0.0694144,3764.0987902800002
1661074200,0.0693876,0.0697015,0.0693876,0.0697015,9715.458729940001
1661075100,0.069746,0.069746,0.0697126,0.0697126,30502.87972256
1661076000,0.0696308,0.0696308,0.0696308,0.0696308,45857.066
1661076900,0.0695532,0.0695662,0.0695298,0.0695662,38690.83721233
1661077800,0.0695011,0.0695011,0.0694931,0.0694931,47483.51746386
1661078700,0.0694026,0.0694026,0.0693124,0.0693124,1747.74
1661079600,0.0694445,0.0694445,0.0694406,0.0694406,47482.064999990005
1661080500,0.0694242,0.0695172,0.0693245,0.0693246,329694.96447844
1661081400,0.0695321,0.0696073,0.0695321,0.0696073,302.0
1661082300,0.0696412,0.0696801,0.0696412,0.0696731,75156.974
1661083200,0.0697704,0.0702069,0.0696754,0.0701678,107547.38297011
1661084100,0.0699445,0.0699445,0.0698176,0.0698395,38621.45189866
1661085000,0.0697041,0.0697285,0.0694044,0.069419,106014.63173652999
1661085900,0.069381,0.069381,0.0691828,0.0692065,58112.9589148
1661086800,0.0691612,0.0691845,0.0691612,0.0691845,4607.72885729
1661087700,0.0691681,0.0691681,0.0689566,0.0690187,45247.20424066
1661088600,0.069051,0.0691281,0.0690229,0.0690872,28583.624566100003
1661089500,0.0690873,0.0691165,0.0690279,0.0691165,124718.86575796
1661090400,0.0690001,0.0690001,0.0686631,0.0689247,444207.98164785997
1661091300,0.0689046,0.0691242,0.0689046,0.069049,20419.802882739998
1661092200,0.0689604,0.069064,0.0689604,0.069064,97530.69133388
1661093100,0.0691502,0.0691839,0.0690226,0.0690226,7362.99582777
1661094000,0.0690636,0.0692897,0.0690636,0.0692897,52614.50533826
1661094900,0.0692976,0.0693721,0.0692976,0.069339,92654.38929007
1661095800,0.0692126,0.0694069,0.0691993,0.069389,244898.01550217002
1661096700,0.069326,0.069326,0.0692443,0.0692443,1505.50471759
1661097600,0.0692144,0.0694363,0.0691125,0.0691661,530843.05879479
1661098500,0.0691277,0.0691283,0.0688281,0.0688281,22904.78270606
1661099400,0.0690673,0.0694186,0.0690658,0.0694186,70384.60323085
1661100300,0.0694255,0.0696251,0.0693657,0.0694056,16278.84884644
1661101200,0.0695903,0.0696251,0.0695903,0.0696251,888.61845103
1661102100,0.0696106,0.0696754,0.0695333,0.0695871,31947.46300336
1661103000,0.0695905,0.0695905,0.0694401,0.0694554,38719.409999999996
1661103900,0.0694053,0.06945,0.0691193,0.0691976,77632.84192609001
1661104800,0.0690394,0.0692176,0.0690394,0.0692176,217131.24816870998
1661105700,0.0691784,0.0691784,0.0690304,0.0690304,15292.14842263
1661106600,0.0690043,0.0692021,0.0690009,0.0692021,14109.6373967
1661107500,0.0691761,0.0693651,0.0691727,0.0693263,19661.7628731
1661108400,0.0693,0.0693601,0.0692324,0.0693418,43547.15421819
1661109300,0.0692297,0.0694736,0.0692297,0.0694135,3563.954882
1661110200,0.0695,0.0695845,0.0695,0.0695845,516.13
1661111100,0.069532,0.0696321,0.0693029,0.0694144,232244.50295778
1661112000,0.0694797,0.0695811,0.0693889,0.0693889,105086.31639827
1661112900,0.0694785,0.0694785,0.0693548,0.0693842,77256.86260576
1661113800,0.0693842,0.0694371,0.0693183,0.0693183,24330.851502589998
1661114700,0.0695588,0.0705207,0.0695588,0.0697119,335155.73856469
1661115600,0.0700599,0.0704089,0.0699399,0.0704017,10413.270642380001
1661116500,0.0704307,0.0707104,0.0704307,0.0706534,450981.21401797
1661117400,0.0707427,0.0707427,0.0700635,0.0700635,534305.84319125
1661118300,0.070016,0.0702785,0.070015,0.0701439,131922.59145779
1661119200,0.0700476,0.0700476,0.0687458,0.0688492,265921.9504221
1661120100,0.0687092,0.0691764,0.0682834,0.0691764,412508.01498009
1661121000,0.069249,0.0695923,0.069249,0.0695497,21095.393846850002
1661121900,0.0696251,0.0697974,0.0695607,0.0695607,9063.3619036
1661122800,0.0694854,0.0698932,0.0694854,0.0696321,81112.84149240999
1661123700,0.0696635,0.0696635,0.0694289,0.0694289,5221.548476
1661124600,0.0694983,0.0696053,0.0694983,0.0695266,1217.35687327
1661125500,0.0695363,0.0695363,0.0692508,0.0692792,19323.059999999998
1661126400,0.0693432,0.0693432,0.0688914,0.0688914,149151.05862391
1661127300,0.0688716,0.0693393,0.0687092,0.069126,145269.57275242
1661128200,0.0690218,0.06908,0.0690218,0.06908,4429.688754000001
1661129100,0.0689718,0.0689718,0.0689171,0.0689171,161.62093412000002
1661130000,0.0689519,0.0689568,0.0685305,0.0685998,102696.99709374
1661130900,0.0686195,0.06865,0.0685232,0.06865,32727.24766524
1661131800,0.0687412,0.0687412,0.0684774,0.0684844,40675.21317715
1661132700,0.0686528,0.0686528,0.0686528,0.0686528,1000.0
1661133600,0.0687144,0.0687927,0.0686505,0.0687747,5911.1919041
1661134500,0.0686371,0.0686726,0.0686337,0.0686337,4649.8516457
1661135400,0.0685623,0.0688564,0.0685623,0.0688491,1698.6939587000002
1661136300,0.0687879,0.0689164,0.0687043,0.0687563,1389379.58340223
1661137200,0.0689024,0.068954,0.068836,0.0688665,49866.17549693
1661138100,0.0689028,0.0689726,0.0687583,0.0688254,24478.858504199998
1661139000,0.0687857,0.0687857,0.0687454,0.0687454,244.00420173999998
1661139900,0.0686819,0.0686819,0.0682718,0.0683162,49158.36572626
1661140800,0.0683116,0.0683116,0.0679725,0.0681115,31682.16005159
1661141700,0.0679588,0.0680406,0.0679588,0.0680406,51213.47
1661142600,0.0681347,0.0681347,0.0680763,0.0680763,6424.17
1661143500,0.0684347,0.0684939,0.0684347,0.0684811,2623.8554054
1661144400,0.0685364,0.0686019,0.0685354,0.0686019,4803.3
1661145300,0.0686612,0.0686697,0.0686612,0.0686697,21470.97808979
