Date,open,high,low,close,volume
1656633600,0.0660461,0.0681975,0.0655731,0.0672322,3721901.0112559
1656637200,0.0671923,0.067734,0.0670717,0.0675,516615.39370544
1656640800,0.067734,0.0678822,0.0672815,0.0674927,1005278.31553879
1656644400,0.0675171,0.0675171,0.0660461,0.0660751,506002.77563162
1656648000,0.0659328,0.0660005,0.0641744,0.0644567,1002169.43654928
1656651600,0.0644459,0.0649756,0.0642621,0.064837,341488.09091612
1656655200,0.0646986,0.0652224,0.0645821,0.0650843,5765863.29798156
1656658800,0.0651354,0.0664252,0.0648734,0.0661325,1587291.95712482
1656662400,0.0660859,0.0666811,0.0655763,0.0656026,1551955.50302752
1656666000,0.0655763,0.0656548,0.0651035,0.0651092,1446383.48874174
1656669600,0.065,0.0655432,0.0638792,0.0641,5846231.90797895
1656673200,0.0638635,0.064755,0.0638635,0.0647189,1242316.03464071
1656676800,0.0647104,0.0650965,0.0643886,0.0647943,314541.82981193997
1656680400,0.0650546,0.0660866,0.0648328,0.0658745,559958.06897006
1656684000,0.0656581,0.0657078,0.0648876,0.0654627,10699042.95934952
1656687600,0.0654535,0.0657461,0.0647585,0.0649578,239880.75240759001
1656691200,0.0650341,0.0667656,0.0650056,0.0667656,1074481.79462126
1656694800,0.066406,0.0664952,0.0658981,0.066317,1000958.71104112
1656698400,0.066327,0.0663579,0.0658621,0.0660638,376964.89387921
1656702000,0.0658849,0.0663214,0.0657736,0.0663214,143864.55275452
1656705600,0.0663962,0.0674673,0.0661747,0.0664841,595695.4047261201
1656709200,0.0665934,0.0669231,0.0659352,0.0660364,6745725.0135076
1656712800,0.06613,0.0664072,0.0658092,0.0658611,134686.79711251
1656716400,0.0657582,0.0668395,0.0657352,0.0663387,919076.73735195
1656720000,0.0664021,0.0672159,0.0654734,0.0654734,1350531.5260992
1656723600,0.0654962,0.0677362,0.0654962,0.0672274,1092990.01041817
1656727200,0.0672139,0.0674106,0.0659351,0.0660934,6325759.80160503
1656730800,0.0661623,0.0665087,0.0659743,0.0663547,826961.87415065
1656734400,0.0664952,0.066664,0.0662002,0.0662351,565431.34552346
1656738000,0.0661783,0.0666701,0.066153,0.0666701,332241.93105283
1656741600,0.0664865,0.0667546,0.0664469,0.0666632,145395.59035887
1656745200,0.06655,0.0670647,0.0664106,0.0664849,476998.92846226
1656748800,0.0664676,0.0668266,0.066366,0.0664419,441423.68916385
1656752400,0.0665301,0.0672,0.0661899,0.0670647,520631.25777726
1656756000,0.0672153,0.0674,0.0667562,0.0673024,696308.66956055
1656759600,0.0670834,0.0671492,0.0669379,0.067052,771475.67174707
1656763200,0.0670549,0.0678032,0.0668979,0.0673394,959133.03290489
1656766800,0.0672685,0.0672685,0.0666096,0.066762,785010.50054515
1656770400,0.0667571,0.0671504,0.0667571,0.0668722,421064.52506379003
1656774000,0.0667842,0.0669162,0.0663258,0.0666484,276526.05936467
1656777600,0.0667033,0.0670647,0.0666104,0.0669833,131675.19566886
