Date,open,high,low,close,volume
1662783300,0.0643678,0.0648731,0.0641693,0.0645212,182134.82693813
1662784200,0.0645253,0.064898,0.0645027,0.0646022,94229.99541784
1662785100,0.0645727,0.0645727,0.0637134,0.063918,497165.03499052
1662786000,0.0639244,0.0641179,0.0639244,0.0641179,15866.97005154
1662786900,0.064148,0.0643089,0.0640583,0.0643089,128481.93861017
1662787800,0.0642689,0.0647305,0.0642689,0.0644592,379969.77001314
1662788700,0.0644592,0.0645002,0.0643374,0.0643554,274371.37886173
1662789600,0.0644494,0.0644668,0.0644225,0.0644254,15478.968659589998
1662790500,0.0644535,0.0648087,0.0644535,0.0648087,285729.04804472
1662791400,0.0648432,0.064898,0.0648235,0.0648473,47029.98877651
1662792300,0.0647338,0.0647338,0.0646315,0.0646969,168848.62382898
1662793200,0.0646836,0.0647144,0.064598,0.064598,54547.25882439
1662794100,0.0645614,0.0645614,0.0644562,0.0644562,33039.128999990004
1662795000,0.064521,0.0645414,0.0643954,0.0644161,71794.24155216
1662795900,0.0643938,0.0643938,0.063277,0.063277,644583.78477768
1662796800,0.0634855,0.0639715,0.0634855,0.0639715,315013.89938641
1662797700,0.0640667,0.0640667,0.0638831,0.0640289,60744.07866216
1662798600,0.0640156,0.0641123,0.0639787,0.0640734,97751.44394456
1662799500,0.0639484,0.0640867,0.0638704,0.0640767,85463.78301667
1662800400,0.0640797,0.0641957,0.0640797,0.0641957,37671.98378655
1662801300,0.064188,0.0641987,0.0641691,0.0641987,152742.68509868
1662802200,0.064189,0.0642374,0.064159,0.064159,245471.63037052
1662803100,0.0641523,0.0642112,0.0641396,0.0641396,150207.70254473
1662804000,0.0640638,0.0640816,0.0638389,0.0638389,1310267.70046008
1662804900,0.0638357,0.0640102,0.0637712,0.0640001,47068.46224575
1662805800,0.0639047,0.0640844,0.0639004,0.0640844,52630.603
1662806700,0.0640124,0.0640124,0.0637684,0.0638064,176291.38799975
1662807600,0.0639062,0.0639062,0.0637959,0.0638777,124989.0412989
1662808500,0.0638803,0.0639279,0.0638463,0.0639279,7140.99903318
1662809400,0.0638999,0.0640272,0.0638,0.0639954,3393902.9075699802
1662810300,0.0640107,0.0641029,0.0640107,0.064011,155169.83809916
1662811200,0.064011,0.0642232,0.0639909,0.0642232,117013.03981944
1662812100,0.0642232,0.0643285,0.063552,0.0639989,99129.51205521
1662813000,0.0639944,0.0641796,0.0639485,0.0640228,87248.26775017
1662813900,0.0641911,0.0642846,0.0641911,0.0642846,48154.25592078
1662814800,0.0643509,0.0643509,0.0641199,0.0641199,96191.79399999001
1662815700,0.0638504,0.0640551,0.0635456,0.0640551,81416.43685514
1662816600,0.0641341,0.0641957,0.0639071,0.0639071,5608.836991079999
1662817500,0.0637683,0.0639462,0.0637,0.0638563,72384.4378472
1662818400,0.0638805,0.0640834,0.0637908,0.063907,72388.11427338
1662819300,0.0639658,0.0640212,0.0639127,0.0639548,31367.981346329998
1662820200,0.0639806,0.0640029,0.0639076,0.0639619,65772.72564986
1662821100,0.064,0.064,0.06364,0.0637444,1915336.4684638
1662822000,0.0637961,0.0639849,0.0637961,0.0639849,46456.05343176
1662822900,0.0639526,0.0640302,0.0638166,0.0640302,488525.27441486
1662823800,0.0640302,0.0640523,0.0637628,0.0639027,47550.65746026
1662824700,0.0638675,0.0638942,0.0638675,0.0638942,1213.54735441
1662825600,0.0638698,0.0639648,0.063688,0.063688,208435.56755785
1662826500,0.0637433,0.0637798,0.0636888,0.0636888,55371.79766317
1662827400,0.0636888,0.0639844,0.0636888,0.0639844,38937.857600439995
1662828300,0.0639779,0.0641146,0.0639769,0.0640222,129462.77763132
1662829200,0.0640563,0.0640563,0.0637957,0.0638635,93895.25329118
1662830100,0.0638685,0.0644424,0.0638685,0.0644424,224697.35311712
1662831000,0.0644533,0.0644872,0.0642703,0.0643769,89796.79403714
1662831900,0.0642697,0.0642792,0.0641721,0.0641748,162356.39042245
1662832800,0.064164,0.0643313,0.064164,0.0643313,121700.64864085
1662833700,0.0642065,0.0642186,0.0640322,0.0641764,209587.38117987
1662834600,0.0642359,0.0642359,0.0641811,0.0641811,55842.965
1662835500,0.0642102,0.0642102,0.0640776,0.0640776,88797.78507592
1662836400,0.064088,0.0641146,0.0640236,0.0640236,362003.456206
1662837300,0.0640135,0.0640806,0.0640135,0.0640806,313087.83685808
1662838200,0.064075,0.0641368,0.0639919,0.0640721,97805.49858409
1662839100,0.0641094,0.0642708,0.0641094,0.0641672,157388.642582
1662840000,0.0642467,0.0642531,0.0640093,0.0640093,573925.0336551301
1662840900,0.0640721,0.0640909,0.0640164,0.0640178,114139.95
1662841800,0.0639918,0.0639918,0.063775,0.0637824,62664.47184785
1662842700,0.0638185,0.0639393,0.0638062,0.0639028,321275.50379603
1662843600,0.0639486,0.0640583,0.0639485,0.0640521,89585.80621959
1662844500,0.0641095,0.0641412,0.0640468,0.0640468,742.16945683
1662845400,0.0640381,0.0640381,0.0639959,0.0640237,5137.282697
1662846300,0.0640337,0.0644005,0.0639959,0.0639959,311943.56551255
1662847200,0.0642746,0.0644015,0.0642502,0.0644015,31331.87
1662848100,0.0644207,0.0644534,0.0641556,0.0644534,4079209.54747427
1662849000,0.0644774,0.0647552,0.0644774,0.0647552,405959.54352336
1662849900,0.0646528,0.0647844,0.0646528,0.0647844,35321.29819745
1662850800,0.0647202,0.0648494,0.0646321,0.0647925,477309.08398649
