Date,open,high,low,close,volume
1664462040,0.0596337,0.0596337,0.0596337,0.0596337,1149.56
1664462100,0.0596115,0.0596115,0.0596115,0.0596115,3008.0
1664462160,0.0596115,0.0596115,0.0596115,0.0596115,0.0
1664462220,0.0596155,0.0596155,0.0596125,0.0596125,1848.6530899000002
1664462280,0.0596125,0.0596125,0.0596125,0.0596125,0.0
1664462340,0.0596125,0.0596125,0.0596125,0.0596125,0.0
1664462400,0.0596125,0.0596125,0.0596125,0.0596125,0.0
1664462460,0.0598278,0.0598281,0.0597968,0.0598281,207810.69775070998
1664462520,0.0598281,0.0598281,0.0598281,0.0598281,0.0
1664462580,0.0598739,0.0598739,0.0598739,0.0598739,57.8839
1664462640,0.0598739,0.0598739,0.0598739,0.0598739,0.0
1664462700,0.0598856,0.0598943,0.0598856,0.0598943,16640.061253930002
1664462760,0.0598943,0.0598943,0.0598943,0.0598943,0.0
1664462820,0.0598943,0.0598943,0.0598943,0.0598943,0.0
1664462880,0.0598943,0.0598943,0.0598943,0.0598943,0.0
1664462940,0.0598943,0.0598943,0.0598943,0.0598943,0.0
1664463000,0.0599147,0.0599147,0.0599147,0.0599147,37618.628
1664463060,0.0599175,0.0599175,0.0599175,0.0599175,234.56882971000002
1664463120,0.0599175,0.0599175,0.0599175,0.0599175,0.0
1664463180,0.0600483,0.0600541,0.0600483,0.0600541,3472.9179676199997
1664463240,0.0600541,0.0600541,0.0600541,0.0600541,0.0
1664463300,0.0600541,0.0600541,0.0600541,0.0600541,0.0
1664463360,0.0600541,0.0600541,0.0600541,0.0600541,0.0
1664463420,0.0600152,0.0600152,0.0600152,0.0600152,40.0
1664463480,0.0600152,0.0600152,0.0600152,0.0600152,0.0
1664463540,0.0600331,0.0600331,0.0600331,0.0600331,1830.9899039
1664463600,0.0600331,0.0600331,0.0600331,0.0600331,0.0
1664463660,0.0600195,0.0600195,0.0600195,0.0600195,108972.87000000001
1664463720,0.0600195,0.0600195,0.0600195,0.0600195,0.0
1664463780,0.0599579,0.0599579,0.0598934,0.0598934,68.396119
1664463840,0.0598934,0.0598934,0.0598934,0.0598934,0.0
1664463900,0.0598934,0.0598934,0.0598934,0.0598934,0.0
1664463960,0.0598934,0.0598934,0.0598934,0.0598934,0.0
1664464020,0.0598934,0.0598934,0.0598934,0.0598934,0.0
1664464080,0.0599779,0.0599779,0.0599779,0.0599779,20.0
1664464140,0.0599779,0.0599779,0.0599779,0.0599779,0.0
1664464200,0.0599779,0.0599779,0.0599779,0.0599779,0.0
1664464260,0.0599779,0.0599779,0.0599779,0.0599779,0.0
1664464320,0.0599779,0.0599779,0.0599779,0.0599779,0.0
1664464380,0.0599987,0.0599987,0.0599987,0.0599987,105350.33452136
1664464440,0.0599987,0.0599987,0.0599987,0.0599987,44710.58947864
