Date,open,high,low,close,volume
1656633600,0.0660461,0.0681975,0.0655731,0.0675,4238516.40496134
1656640800,0.067734,0.0678822,0.0660461,0.0660751,1511281.09117041
1656648000,0.0659328,0.0660005,0.0641744,0.064837,1343657.5274654
1656655200,0.0646986,0.0664252,0.0645821,0.0661325,7353155.25510638
1656662400,0.0660859,0.0666811,0.0651035,0.0651092,2998338.99176926
1656669600,0.065,0.0655432,0.0638635,0.0647189,7088547.94261966
1656676800,0.0647104,0.0660866,0.0643886,0.0658745,874499.898782
1656684000,0.0656581,0.0657461,0.0647585,0.0649578,10938923.71175711
1656691200,0.0650341,0.0667656,0.0650056,0.066317,2075440.50566238
1656698400,0.066327,0.0663579,0.0657736,0.0663214,520829.44663372997
1656705600,0.0663962,0.0674673,0.0659352,0.0660364,7341420.41823372
1656712800,0.06613,0.0668395,0.0657352,0.0663387,1053763.53446446
1656720000,0.0664021,0.0677362,0.0654734,0.0672274,2443521.53651737
1656727200,0.0672139,0.0674106,0.0659351,0.0663547,7152721.67575568
1656734400,0.0664952,0.0666701,0.066153,0.0666701,897673.27657629
1656741600,0.0664865,0.0670647,0.0664106,0.0664849,622394.51882113
1656748800,0.0664676,0.0672,0.0661899,0.0670647,962054.94694111
1656756000,0.0672153,0.0674,0.0667562,0.067052,1467784.34130762
1656763200,0.0670549,0.0678032,0.0666096,0.066762,1744143.53345004
1656770400,0.0667571,0.0671504,0.0663258,0.0666484,697590.58442846
1656777600,0.0667033,0.0670647,0.0666104,0.0667467,244734.67462042999
1656784800,0.06677,0.0670849,0.0663061,0.0664863,352033.10699451
1656792000,0.0664897,0.0670647,0.0664189,0.0670647,260302.023121
1656799200,0.0669507,0.0673434,0.0664611,0.0665486,1553894.84187118
1656806400,0.0665667,0.0667647,0.0653428,0.0654863,2498869.106701
1656813600,0.0655431,0.0663065,0.0655431,0.0663008,1664748.55354418
1656820800,0.0663008,0.0671133,0.0648831,0.0658621,1712390.97409737
1656828000,0.06588,0.0661974,0.0658372,0.0659538,415975.39045839
1656835200,0.0660192,0.0660192,0.0650346,0.0655462,435897.60396952
1656842400,0.0655205,0.0658389,0.0654931,0.0655018,806512.59650017
1656849600,0.0654932,0.0655893,0.0647889,0.0650865,1923715.93632844
1656856800,0.0650435,0.0655907,0.0649683,0.0652783,1755675.27902968
1656864000,0.0652929,0.0658287,0.0652929,0.0657686,919106.71066731
1656871200,0.0657513,0.0668897,0.0657007,0.0668897,615798.27479004
1656878400,0.0669217,0.0673288,0.0667679,0.0669039,2334624.05714238
1656885600,0.0669498,0.0672159,0.0665902,0.0672159,959706.84987622
1656892800,0.067119,0.0689867,0.067119,0.0675924,13766402.34716899
1656900000,0.0677126,0.0677126,0.0661597,0.0665216,12000240.07987152
1656907200,0.0665169,0.0665381,0.066061,0.0662715,1330726.81187619
1656914400,0.0662228,0.0664747,0.065653,0.0660863,1616074.49248182
1656921600,0.0659996,0.0669305,0.0659539,0.0667118,657668.2536419
1656928800,0.0667916,0.0680172,0.0664211,0.0678874,1371783.10171112
1656936000,0.067966,0.0684098,0.0674922,0.0675364,1208061.6479539
1656943200,0.0675599,0.069,0.0672337,0.0681422,6550067.25491975
1656950400,0.0681372,0.0686615,0.0677829,0.0683397,451275.56313296
1656957600,0.0681686,0.0683915,0.0677877,0.0679083,1058720.94730029
1656964800,0.0679481,0.068681,0.067715,0.0685809,570476.60589775
1656972000,0.0684616,0.0696109,0.0684043,0.0693038,1019919.97656543
1656979200,0.0691862,0.0699184,0.0691139,0.0698277,4208516.43138921
1656986400,0.0697701,0.0697701,0.0685176,0.069344,1067206.14779156
1656993600,0.0693435,0.0697819,0.0689497,0.0693853,1011788.16449322
1657000800,0.0694764,0.0696142,0.0685097,0.068825,1169102.78421309
1657008000,0.0687164,0.0687164,0.066241,0.0666108,1218988.7606142699
1657015200,0.0665302,0.0671248,0.0660292,0.0662231,1769997.79926881
1657022400,0.0661399,0.0663676,0.0654247,0.0658639,2246780.5952764
1657029600,0.0660101,0.0664,0.0655,0.0663133,6635211.28403975
1657036800,0.0663112,0.0669007,0.0661838,0.0667321,5686951.46037577
1657044000,0.0668176,0.0685397,0.0666652,0.0681315,2291353.43763167
1657051200,0.0681418,0.0690605,0.0676845,0.0681255,1281086.61177235
1657058400,0.0681633,0.0681633,0.0669265,0.0670297,770082.54921535
1657065600,0.0672246,0.0677008,0.0662311,0.066529,1503311.53512931
1657072800,0.0665414,0.0670185,0.0661899,0.0670098,1328865.11257643
1657080000,0.0670276,0.067932,0.0670276,0.0674257,554774.13182116
1657087200,0.0674575,0.0679446,0.0669202,0.0674768,665864.51434041
1657094400,0.0678229,0.0678802,0.0672421,0.0675736,506219.34288085
1657101600,0.067607,0.067607,0.0670841,0.0673464,1381129.34988961
1657108800,0.0673464,0.0677465,0.0670024,0.067487,2127136.76790753
1657116000,0.0673995,0.0676646,0.066696,0.066797,1062547.96271584
