Date,open,high,low,close,volume
1663982400,0.0666042,0.0668036,0.0658741,0.0668036,1280256.80658033
1663982700,0.0668264,0.0672159,0.0663683,0.0666191,264112.18126131
1663983000,0.066948,0.0670306,0.0664988,0.0664988,274991.79006223
1663983300,0.066494,0.0668801,0.0664911,0.0665052,154974.41
1663983600,0.0666987,0.0673793,0.0666987,0.0669882,178700.52133213
1663983900,0.0670529,0.067458,0.0669228,0.0669504,440297.96866194
1663984200,0.0668884,0.0674181,0.0668884,0.0670575,184361.70611481
1663984500,0.0671923,0.0671923,0.066841,0.0668839,52522.3689112
1663984800,0.0669896,0.0672577,0.0668881,0.0672036,191716.9145053
1663985100,0.0672207,0.0678,0.0672207,0.0676545,479341.74111577
1663985400,0.0678728,0.068076,0.0678356,0.0678684,207791.14037601
1663985700,0.0677743,0.0681293,0.0677527,0.0677673,131379.11970208
1663986000,0.0678162,0.0679566,0.0673883,0.0675173,72386.59337504
1663986300,0.0675871,0.0681062,0.0675871,0.0679485,734380.3858240701
1663986600,0.0679941,0.0682898,0.0678927,0.0679534,135677.07472614
1663986900,0.0678378,0.0678378,0.0676908,0.067737,262638.96183224
1663987200,0.0678568,0.0678774,0.0674394,0.0674394,264521.29062413
1663987500,0.0673726,0.0673772,0.0671056,0.0671056,92412.51998687
1663987800,0.0671321,0.0671321,0.0668777,0.0669003,195648.09181085
1663988100,0.0669001,0.0671516,0.0669001,0.0671516,88587.41204781999
1663988400,0.0670904,0.0670904,0.0667871,0.0667871,241384.34757751
1663988700,0.0668929,0.0668929,0.0665837,0.066732,12333.52584596
1663989000,0.0666118,0.0667483,0.0665812,0.0667483,89034.15658624
1663989300,0.0667483,0.0670309,0.0667483,0.0669126,200675.77690511
1663989600,0.0669067,0.0669067,0.0667106,0.0667645,79026.03212185
1663989900,0.066754,0.066754,0.0662873,0.0662873,294077.1328282
1663990200,0.0662873,0.0664927,0.0661899,0.0661899,147050.94218701
1663990500,0.0663174,0.0664549,0.0659207,0.0659474,297630.2706722
1663990800,0.0659435,0.0659435,0.0657582,0.0658514,53540.93588579
1663991100,0.0658418,0.0660403,0.0658418,0.0659171,165281.42030721
1663991400,0.0658407,0.0658408,0.0658407,0.0658408,50592.59
1663991700,0.0660218,0.0661484,0.0659433,0.0659462,173328.23616979
1663992000,0.0659463,0.066075,0.0655269,0.0656117,455957.39686852996
1663992300,0.0655599,0.0657591,0.0655599,0.0657053,67447.17144765
1663992600,0.0657053,0.0657053,0.0656402,0.0656741,68585.69877249
1663992900,0.0656741,0.0660414,0.0656741,0.0660414,145826.02023581997
1663993200,0.0660732,0.0664546,0.0660732,0.0664532,93320.41853757
1663993500,0.0664237,0.0666369,0.0662555,0.0666369,182823.44509648
1663993800,0.0666653,0.0666653,0.0663318,0.0663318,103520.07865367
1663994100,0.0662404,0.0662404,0.0660654,0.0660963,120854.31472263
1663994400,0.0661602,0.0663108,0.0661259,0.0661793,140034.56695414
1663994700,0.0661853,0.0661853,0.065931,0.0660741,406331.57557662
1663995000,0.0661205,0.0662792,0.0661205,0.0662792,15512.0038
1663995300,0.0663253,0.0663253,0.0661511,0.0661511,130005.60994664
1663995600,0.0660815,0.0660815,0.0658326,0.0659066,313199.02371932
1663995900,0.0659279,0.0659279,0.0656879,0.0657445,523134.0258748
1663996200,0.0659524,0.0659973,0.0659524,0.0659973,99718.20713642999
1663996500,0.0660355,0.0661788,0.0660355,0.0660983,196239.21865895
1663996800,0.0660856,0.0660856,0.0659899,0.0659899,258828.66222618
1663997100,0.0659682,0.0660056,0.0658747,0.0658747,21446.22400234
1663997400,0.0659021,0.0660658,0.0659021,0.0660658,102177.46707934
1663997700,0.0661004,0.0661004,0.0659104,0.0659104,172945.1085311
1663998000,0.066008,0.0661403,0.066008,0.0660424,171871.54858922
1663998300,0.066097,0.066097,0.0658894,0.0659003,67060.06340596
1663998600,0.065951,0.065951,0.0656709,0.0656709,42959.443659849996
1663998900,0.0657342,0.0657926,0.0657295,0.0657926,103184.95658922
1663999200,0.0659871,0.0660049,0.0655901,0.0656861,248690.10356359
1663999500,0.065603,0.065603,0.065518,0.065519,96310.84127052
1663999800,0.065519,0.065519,0.065519,0.065519,0.0
1664000100,0.0656959,0.0657356,0.0656959,0.0657356,33333.0
1664000400,0.0657738,0.0657738,0.0657019,0.0657192,190792.239
1664000700,0.0657531,0.0657531,0.0657531,0.0657531,527.35972385
1664001000,0.0658948,0.066172,0.0658948,0.066172,17339.05134509
1664001300,0.0661466,0.0661536,0.0658691,0.0658919,141884.84570251
1664001600,0.066172,0.0663154,0.066172,0.0663154,565.98787826
1664001900,0.0663407,0.0664684,0.0662842,0.0662852,156216.24763321
1664002200,0.0661463,0.0661463,0.0660538,0.0660538,31606.44965935
1664002500,0.0661335,0.0661335,0.0661335,0.0661335,2201.84739958
1664002800,0.0660974,0.0660974,0.0657046,0.0657479,93112.69778415
1664003100,0.0658201,0.0658201,0.0656436,0.0657276,56368.339814030005
1664003400,0.0655931,0.0655931,0.0651969,0.0652458,127856.71329166001
1664003700,0.0653966,0.0653966,0.0653964,0.0653964,9900.0
1664004000,0.0654779,0.0654779,0.0651716,0.0652066,156892.476828
1664004300,0.0652207,0.0655905,0.0652207,0.0655588,57511.814722350005
1664004600,0.0656032,0.0656032,0.0654486,0.0654486,42389.98148474
1664004900,0.0655852,0.0656459,0.0655852,0.0656459,56232.57848374
1664005200,0.0657069,0.0657105,0.0656457,0.0656649,38770.34198739
1664005500,0.0656652,0.0656652,0.0654232,0.0654446,19935.14699999
1664005800,0.0654097,0.0654319,0.0652269,0.0652354,35883.455588259996
1664006100,0.0652626,0.0654464,0.0652626,0.0654251,25086.548392830002
1664006400,0.0652268,0.0652268,0.0648197,0.0648197,156233.32486999
1664006700,0.0648256,0.0650248,0.0647596,0.0650215,58819.40539252
1664007000,0.0648349,0.0648349,0.064732,0.06479,79661.53776148
1664007300,0.0649336,0.0650343,0.0649336,0.0650014,562956.2939969
1664007600,0.065097,0.0652521,0.0650446,0.0650446,152549.12164087
1664007900,0.0650169,0.0650169,0.0647775,0.0647785,71048.63868984
1664008200,0.0648628,0.0651373,0.0648628,0.0651373,5135.012753059999
1664008500,0.0650557,0.0653665,0.0650557,0.0653221,39273.46807882
1664008800,0.0653148,0.0653168,0.0653081,0.0653081,43569.06626524
1664009100,0.0652294,0.0652422,0.0652152,0.0652243,391.45000000000005
1664009400,0.0652554,0.0655559,0.0652554,0.0655559,28289.76026114
1664009700,0.0655559,0.0655561,0.0655559,0.0655561,4178.2300000000005
1664010000,0.0655396,0.0656677,0.0655396,0.0656677,46730.32100704
1664010300,0.0656132,0.0656132,0.065586,0.065586,13055.265
1664010600,0.0655315,0.0655315,0.0655315,0.0655315,6587.209
1664010900,0.0654694,0.0654694,0.0654694,0.0654694,150.57
1664011200,0.0654723,0.0654723,0.0654524,0.0654524,26527.63956812
1664011500,0.0652522,0.0652522,0.0652522,0.0652522,3226.00045605
1664011800,0.0652862,0.0654472,0.0652862,0.0654472,7427.08776483
1664012100,0.0653828,0.0656445,0.0653828,0.0656445,12207.92367332
1664012400,0.0657105,0.0657105,0.0657104,0.0657104,44.2469
1664012700,0.0657104,0.0657104,0.0657104,0.0657104,0.0
1664013000,0.0656981,0.0658026,0.0656981,0.065758,879.45720084
1664013300,0.0656324,0.0656651,0.0656324,0.0656651,6075.31048237
1664013600,0.065602,0.065602,0.065527,0.065527,37607.6260543
1664013900,0.0655966,0.0655966,0.0655919,0.0655919,40615.74508438
1664014200,0.0655919,0.0655919,0.0655919,0.0655919,0.0
1664014500,0.0655013,0.0655013,0.0654403,0.0654403,500.0
1664014800,0.0656352,0.0658026,0.0656352,0.0658026,1890.3330792999998
1664015100,0.0658844,0.0661277,0.0658844,0.0661277,49619.62198851
1664015400,0.0659997,0.0659997,0.0658756,0.0659234,143691.84070352
1664015700,0.0660454,0.066099,0.0660252,0.0660252,199509.62406209
1664016000,0.065861,0.065861,0.065685,0.0657642,209441.58996817
1664016300,0.0658118,0.0662071,0.0658118,0.0660873,140969.30704701
1664016600,0.0660873,0.0666369,0.0660873,0.0666369,1356.87475728
1664016900,0.0664909,0.0667346,0.0664909,0.0665619,9379.28814074
1664017200,0.0665235,0.0665235,0.0663318,0.0663318,1591.17789961
1664017500,0.0663021,0.0663319,0.0662458,0.0662458,456908.14813742
1664017800,0.0662437,0.0662844,0.0661463,0.0661463,607109.14704935
1664018100,0.0661956,0.0661956,0.0661463,0.0661463,394.69009949
1664018400,0.066083,0.0661356,0.0660168,0.0661356,484868.17932429
1664018700,0.06615,0.066227,0.0660571,0.0661304,26387.686683109998
1664019000,0.0662058,0.0662058,0.0662058,0.0662058,100.0
1664019300,0.0662277,0.0662994,0.0662277,0.0662379,1220878.5135312001
1664019600,0.0662379,0.0662379,0.0662379,0.0662379,0.0
1664019900,0.0662574,0.0662891,0.0662574,0.0662679,9552.15807235
1664020200,0.0662248,0.0662248,0.0653493,0.0653493,99946.00406287
1664020500,0.0656293,0.0656293,0.065395,0.065608,29103.10831744
1664020800,0.0656449,0.0656935,0.0656322,0.0656935,250433.91143601
1664021100,0.0656655,0.0659482,0.0656655,0.0659482,153747.88152795
1664021400,0.0659482,0.0659482,0.0659482,0.0659482,0.0
1664021700,0.0656969,0.0656969,0.0656969,0.0656969,132.423219
1664022000,0.0657421,0.0657975,0.0657138,0.0657138,457275.33
1664022300,0.0655931,0.0655931,0.0655132,0.0655286,45380.98174733
1664022600,0.0655013,0.0655014,0.0655013,0.0655014,73037.7938823
1664022900,0.0655782,0.0656572,0.0655695,0.0655695,9827.86485548
1664023200,0.0656935,0.0657123,0.0656935,0.0657123,7936.54599999
1664023500,0.0657186,0.065736,0.0651443,0.0653131,191979.74681902002
1664023800,0.0652996,0.0652996,0.0652996,0.0652996,3062.31817485
1664024100,0.0653596,0.0653766,0.0653514,0.0653514,22092.04722973
1664024400,0.0653104,0.0653628,0.0652619,0.0653628,126332.66
1664024700,0.0653589,0.0654815,0.0652551,0.0652551,162262.37056422
1664025000,0.0652857,0.0652874,0.0652857,0.0652874,261.720971
1664025300,0.065342,0.065342,0.0652642,0.0652743,6731.17831042
1664025600,0.0655169,0.0659357,0.0655169,0.0659259,63081.99218827
1664025900,0.0659871,0.0662648,0.065808,0.065808,79717.20364331
1664026200,0.0656851,0.0660189,0.0655638,0.0660189,31535.892492270003
1664026500,0.0660605,0.0663576,0.0660578,0.0662377,137362.86401861
1664026800,0.0660538,0.0661455,0.0659614,0.0660475,5823.28174838
1664027100,0.0660735,0.0660735,0.065829,0.065829,8722.58
1664027400,0.0658092,0.0658092,0.0656505,0.0656505,15992.419459469998
1664027700,0.0656387,0.0656525,0.0656387,0.0656434,23059.096497010003
1664028000,0.0656252,0.0656252,0.0655326,0.0655618,54626.552167
1664028300,0.0655999,0.0657201,0.0653111,0.0653111,24639.8565267
1664028600,0.0653247,0.0657606,0.065321,0.0657294,237205.59614169
1664028900,0.0657767,0.0658026,0.0653379,0.0653379,35282.17642183
1664029200,0.0655916,0.0657185,0.0655916,0.0656714,35433.78874674
1664029500,0.0656396,0.0656981,0.0655881,0.0655881,84004.39381897
1664029800,0.0657654,0.0659686,0.0657654,0.0659686,55198.201222799995
