Date,open,high,low,close,volume
1656633600,0.0660461,0.0661448,0.0655731,0.0658876,1297691.53766151
1656634500,0.0657846,0.06745,0.0657661,0.0673437,1445667.95203921
1656635400,0.0673369,0.0681975,0.0671831,0.0674765,225266.75438987
1656636300,0.0675663,0.0678612,0.0671831,0.0672322,753274.76716531
1656637200,0.0671923,0.0674762,0.0670717,0.06725,156974.60466071
1656638100,0.0673321,0.0675701,0.0673229,0.0675701,123716.04452186
1656639000,0.0675929,0.067734,0.0673341,0.067734,98824.51746544
1656639900,0.0676411,0.0676411,0.067413,0.0675,137100.22705743
1656640800,0.067734,0.067741,0.067521,0.06774,13552.37665223
1656641700,0.0678822,0.0678822,0.0675719,0.0675719,151715.707425
1656642600,0.0674479,0.0675175,0.0672815,0.0675175,4239.46637765
1656643500,0.0674528,0.0675349,0.0673253,0.0674927,835770.76508391
1656644400,0.0675171,0.0675171,0.0670992,0.06719,115403.13575496
1656645300,0.0671447,0.0673801,0.0670476,0.0671015,151612.71373398
1656646200,0.0671882,0.0673866,0.0671028,0.0672801,31263.34856934
1656647100,0.0671831,0.067193,0.0660461,0.0660751,207723.57757334
1656648000,0.0659328,0.0660005,0.0651035,0.0651035,353073.46463198
1656648900,0.0648885,0.0648885,0.0641744,0.0644418,362585.7088586
1656649800,0.0647742,0.064938,0.0646178,0.0646178,113366.45575048999
1656650700,0.0644556,0.0644589,0.0642776,0.0644567,173143.80730821
1656651600,0.0644459,0.0646305,0.0643015,0.064325,193924.49500196002
1656652500,0.064783,0.064783,0.064783,0.064783,166.37
1656653400,0.0646883,0.0647767,0.0642621,0.0645363,118425.80057333
1656654300,0.0648433,0.0649756,0.0648336,0.064837,28971.42534083
1656655200,0.0646986,0.0650713,0.0646986,0.0650501,431344.93635810004
1656656100,0.06505,0.0650965,0.0645821,0.0649902,4801548.33860007
1656657000,0.0650768,0.0652224,0.064961,0.0651958,170218.04548590002
1656657900,0.0651713,0.0651713,0.0650007,0.0650843,362751.97753749
1656658800,0.0651354,0.0652548,0.0648734,0.0652548,362869.16809135
1656659700,0.0652513,0.0660751,0.0652313,0.0660751,362309.39718485
1656660600,0.0661177,0.0664252,0.0660408,0.0660408,584224.53695936
1656661500,0.0661108,0.0662,0.0660884,0.0661325,277888.85488926
1656662400,0.0660859,0.0665171,0.0656124,0.0664306,445271.56362199
1656663300,0.0664341,0.0666811,0.066403,0.066599,333738.49435076
1656664200,0.0665842,0.0665842,0.0660202,0.0660573,480233.20860947
1656665100,0.0658843,0.0659742,0.0655763,0.0656026,292712.2364453
1656666000,0.0655763,0.0656548,0.0653802,0.0654078,566617.44000992
1656666900,0.0655776,0.0656468,0.0653708,0.0653866,98914.16600487
1656667800,0.065395,0.0653972,0.0652114,0.0652114,35692.748754730004
1656668700,0.0654613,0.0654804,0.0651035,0.0651092,745159.13397222
1656669600,0.065,0.0652164,0.0648241,0.0652164,194917.01178611
1656670500,0.0652164,0.0655432,0.0652164,0.0654839,258617.08321286
1656671400,0.0651942,0.0651942,0.0641744,0.0642326,1235635.75577546
1656672300,0.0641865,0.0642511,0.0638792,0.0641,4157062.0572045203
1656673200,0.0638635,0.0645445,0.0638635,0.0643853,1102524.23476343
1656674100,0.0644858,0.064755,0.0644567,0.0647418,6649.09893661
1656675000,0.0645824,0.0646438,0.0645814,0.0646081,57892.16982658
1656675900,0.064667,0.0647189,0.0645086,0.0647189,75250.53111409
1656676800,0.0647104,0.0648617,0.0647104,0.0647659,65296.064064820006
1656677700,0.0648016,0.0650342,0.0643886,0.064997,140590.87919227
1656678600,0.0648744,0.0650965,0.0648744,0.0649108,23912.75466254
1656679500,0.0649591,0.064984,0.0647943,0.0647943,84742.13189231
1656680400,0.0650546,0.0650546,0.0648328,0.0650404,946.28317841
1656681300,0.0651712,0.0654205,0.0651586,0.0653153,113632.37827937
1656682200,0.0653074,0.0658203,0.0648452,0.0658203,184954.28718364
1656683100,0.0658925,0.0660866,0.0656345,0.0658745,260425.12032864
1656684000,0.0656581,0.0657078,0.0652013,0.0652013,5390576.31193134
1656684900,0.065631,0.065631,0.0652668,0.0652668,291016.12959767
1656685800,0.0651783,0.0652407,0.0648876,0.0652407,5013051.5144242095
1656686700,0.0651847,0.0655398,0.0651847,0.0654627,4399.0033963
1656687600,0.0654535,0.0657461,0.0652151,0.0655864,4516.99922077
1656688500,0.0655864,0.0657372,0.0651349,0.0651494,107858.46228262
1656689400,0.0652297,0.0654229,0.0649992,0.0654229,75039.60023316
1656690300,0.065036,0.065036,0.0647585,0.0649578,52465.69067104
1656691200,0.0650341,0.0654205,0.0650056,0.0653649,500750.32011348003
1656692100,0.0653648,0.0659645,0.0653418,0.0659645,257925.63861452
1656693000,0.065866,0.065866,0.0655607,0.0656986,2630.29434514
1656693900,0.0658601,0.0667656,0.0657862,0.0667656,313175.54154812
1656694800,0.066406,0.066406,0.0658981,0.0660209,39481.021017009996
1656695700,0.0662122,0.0664107,0.0661379,0.06627,96842.16718587
1656696600,0.0662522,0.0664952,0.0660193,0.0664091,463167.19501622
1656697500,0.0663977,0.0664952,0.0663012,0.066317,401468.32782202
1656698400,0.066327,0.0663501,0.0658694,0.0659056,9777.70776673
1656699300,0.0659372,0.0662036,0.0659372,0.0661531,235625.49805797
1656700200,0.0663278,0.0663579,0.0660205,0.0660623,109820.517213
1656701100,0.0660613,0.0661428,0.0658621,0.0660638,21741.17084151
1656702000,0.0658849,0.0659849,0.0658849,0.0659849,50232.8786
1656702900,0.0662462,0.0662462,0.0658878,0.0658981,26426.806642170002
1656703800,0.0659069,0.0660777,0.0657736,0.0660777,51306.94132053
1656704700,0.0660033,0.0663214,0.0660033,0.0663214,15897.92619182
1656705600,0.0663962,0.0671258,0.0661747,0.067123,70810.30119324
1656706500,0.0670069,0.0674673,0.0670069,0.0671892,20140.24724293
1656707400,0.0673154,0.0674399,0.066762,0.0667912,385767.42111454
1656708300,0.066762,0.0669635,0.0664841,0.0664841,118977.43517541
1656709200,0.0665934,0.0667699,0.0665605,0.0667699,611021.61970414
1656710100,0.0668193,0.0669168,0.0668193,0.0669168,4502208.3165128
1656711000,0.0668732,0.0669231,0.0666446,0.0666446,12490.58082133
1656711900,0.066402,0.066402,0.0659352,0.0660364,1620004.49646933
1656712800,0.06613,0.0662861,0.0658092,0.0658092,76050.71957072
1656713700,0.0658513,0.0661199,0.0658513,0.066108,27323.837770050002
1656714600,0.0661308,0.0664021,0.0661308,0.066382,7620.89908438
1656715500,0.0664072,0.0664072,0.0658092,0.0658611,23691.34068736
1656716400,0.0657582,0.0661662,0.0657352,0.0661662,66012.80024784
1656717300,0.0662567,0.0664021,0.0662567,0.0663812,7894.76118727
1656718200,0.0663852,0.0665259,0.0663852,0.0664415,820992.34525968
1656719100,0.0667326,0.0668395,0.0658092,0.0663387,24176.83065716
1656720000,0.0664021,0.0667346,0.0657357,0.0667345,35926.29008612
1656720900,0.0667346,0.0672159,0.0664825,0.0669748,355755.24543355
1656721800,0.0667898,0.0670647,0.0663919,0.0667185,211732.66099525
1656722700,0.0668609,0.0668609,0.0654734,0.0654734,747117.32958428
1656723600,0.0654962,0.0660732,0.0654962,0.0659406,280829.35075275
1656724500,0.0660251,0.0662567,0.0660233,0.0662567,213763.11884695
1656725400,0.0663113,0.0664116,0.0662509,0.0663592,329759.05277805
1656726300,0.0664952,0.0677362,0.0664952,0.0672274,268638.48804042
1656727200,0.0672139,0.0672703,0.0671047,0.0672703,152395.43745471
