Date,open,high,low,close,volume
1656633600,0.0660461,0.06745,0.0655731,0.0673437,2743359.48970072
1656635400,0.0673369,0.0681975,0.0671831,0.0672322,978541.52155518
1656637200,0.0671923,0.0675701,0.0670717,0.0675701,280690.64918257
1656639000,0.0675929,0.067734,0.0673341,0.0675,235924.74452287
1656640800,0.067734,0.0678822,0.067521,0.0675719,165268.08407722999
1656642600,0.0674479,0.0675349,0.0672815,0.0674927,840010.23146156
1656644400,0.0675171,0.0675171,0.0670476,0.0671015,267015.84948894
1656646200,0.0671882,0.0673866,0.0660461,0.0660751,238986.92614268
1656648000,0.0659328,0.0660005,0.0641744,0.0644418,715659.1734905799
1656649800,0.0647742,0.064938,0.0642776,0.0644567,286510.2630587
1656651600,0.0644459,0.064783,0.0643015,0.064783,194090.86500196002
1656653400,0.0646883,0.0649756,0.0642621,0.064837,147397.22591416
1656655200,0.0646986,0.0650965,0.0645821,0.0649902,5232893.27495817
1656657000,0.0650768,0.0652224,0.064961,0.0650843,532970.02302339
1656658800,0.0651354,0.0660751,0.0648734,0.0660751,725178.5652762
1656660600,0.0661177,0.0664252,0.0660408,0.0661325,862113.39184862
1656662400,0.0660859,0.0666811,0.0656124,0.066599,779010.05797275
1656664200,0.0665842,0.0665842,0.0655763,0.0656026,772945.44505477
1656666000,0.0655763,0.0656548,0.0653708,0.0653866,665531.60601479
1656667800,0.065395,0.0654804,0.0651035,0.0651092,780851.88272695
1656669600,0.065,0.0655432,0.0648241,0.0654839,453534.09499897
1656671400,0.0651942,0.0651942,0.0638792,0.0641,5392697.81297998
1656673200,0.0638635,0.064755,0.0638635,0.0647418,1109173.33370004
1656675000,0.0645824,0.0647189,0.0645086,0.0647189,133142.70094067
1656676800,0.0647104,0.0650342,0.0643886,0.064997,205886.94325709
1656678600,0.0648744,0.0650965,0.0647943,0.0647943,108654.88655485
1656680400,0.0650546,0.0654205,0.0648328,0.0653153,114578.66145778
1656682200,0.0653074,0.0660866,0.0648452,0.0658745,445379.40751228
1656684000,0.0656581,0.0657078,0.0652013,0.0652668,5681592.4415290095
1656685800,0.0651783,0.0655398,0.0648876,0.0654627,5017450.51782051
1656687600,0.0654535,0.0657461,0.0651349,0.0651494,112375.46150339
1656689400,0.0652297,0.0654229,0.0647585,0.0649578,127505.2909042
1656691200,0.0650341,0.0659645,0.0650056,0.0659645,758675.958728
1656693000,0.065866,0.0667656,0.0655607,0.0667656,315805.83589326
1656694800,0.066406,0.0664107,0.0658981,0.06627,136323.18820288
1656696600,0.0662522,0.0664952,0.0660193,0.066317,864635.52283824
